COLUMN_NAME;DATA_TYPE_ID;PK;NULLABLE;PARTITION_KEY;VISIBLE;COLUMN_TEXT_EN;COLUMN_DESCRIPTION_EN
Sl_Risikoklasse_Geschaeft;CHAR_1;n;n;n;y;Key: Risk class collateral;Within the Standardised Approach each exposure has to be allocated to a specific asset class, and thereafter to a specific risk class. In this field the allocation happens based on a set of transaction and collateralisation dependent information. Please note that the risk class has to take place before and after consideration of certain collateralisation instruments, dependent on the view on the respective asset class. This key refers to the risk class allocation before consideration of collateralisation instruments in terms of the EU Directive (i.e. mortgage lien collateralisation is included).
Sl_Risikoklasse_Sicherheit;SL_RISIKOKLASSE_SICHERHEIT;n;n;n;y;Key: Risk class transaction;Within the Standardised Approach each exposure has to be allocated to a specific asset class, and thereafter to a specific risk class. In this field the allocation happens based on a set of transaction and collateralisation dependent information. Please note that the risk class has to take place before and after consideration of certain collateralisation instruments, dependent on the view on the respective asset class. This key refers to the risk class allocation after consideration of collateralisation instruments.
SL_Risikoland;SL_RISIKOLAND_F00470;n;y;n;y;Key Country of risk;"Risk country of the risk-partner of the transaction - without taking into account any collaterals.
(corresponds to the ISO-Alpha-2 country code)."
SL_Risikoland_risikobest_Partn;SL_ABWEICH_LAENDERRISIKOLAND_F00514;n;y;n;y;Key Country of risk - risk determining partner;"Relevant risk country of the tranche: In case of guaranteed tranches it gives the risk country of the risk determining partner (guarantor), otherwise it gives the risk country of the risk partner.
(corresponds to the ISO-Alpha-2 country code)."
SL_Ruecknahmeverpflichtung;SL_RUECKNAHMEVERPFLICHTUNG_A02463;n;n;n;y;Key Repurchase obligation;"Key indicating whether the [security master data] is repurchased by the issuer on request. In the EU Directive on Basel III, this flagging is required to check whether securities are eligible as collateral.
Pursuant to EU Directive CRR 575/2013 Article 200 in conjunction with Article 232 (4), securities from institutions which are repurchased by the issuing institution upon request are treated as a guarantee of the issuing institution."
SL_Secondary_risk;SL_SECONDARY_RISK;n;y;n;y;Key Relevant for secondary risk (credit risk);if the transaction is applicable for secondary exposure
SL_Sector_underlying;SL_SECTOR_UNDERLYING_A05047;n;y;n;y;Key Sector underlying;In the portfolio model similar sectors are put together to clusters. For investor/sponsor positions the sector of the issuing SPV/financial institution is not suitable to build these clusters. Instead sector of the underlyings is needed. This attribute is needed to derive a sector for Investor/Sponsor positions.
SL_Sicherheitenart;SL_SICHERHEITENART_A02007;n;n;n;y;Key Collateral type;This key is used to distinguish between the different types of non-LGD collaterals (e.g. mortgages, personal collaterals, account collaterals)
SL_Sicherheitenart_LGD_Si;SL_SICHERHEITENART_A02007;n;n;n;y;Key Collateral type LGD collateral;This key is used to distinguish between the different types of LGD collaterals (e.g. mortgages, personal collaterals, account collaterals)
SL_SR_Option_STA;SL_SR_OPTION_STA;n;n;n;y;Key SR option STA;"This key is used to distinguish between Regional governments/ local authorities that are risk weighted according to the rules for central governments (Key_SR_option_STA = SCSB) and those that are risk weighted according to the rules for institutions (Key_SR_option_STA = OPT1/OPT2).
Reference: Article 115 CRR"
SL_TSR_class;SL_TSR_CLASS_A05041;n;y;n;y;Key TSR class;In case of transactions that are relevant to general country induced risk / transfer risk, a Transaction Specific Recovery (TSR) rate can be derived based on the TSR class of the transaction. Please note: if no [Key: TSR class] is delivered to ARAMIS CDB, the TSR class is derived inside ARAMIS Calculation Engine.
SL_Unternehmensart_Aufsichtsr;SL_UNTERNEHMENSART_AUFSICHTSR_A02718;n;n;n;y;Key Type of business under regulatory law;Field storing the type of business under the relevant national regulatory law (e.g. section 1 subsections 1 through 3e KWG - German Banking Act).  Required among other things to identify companies providing banking-related services.
Sl_Use_Case;SL_USE_CASE;n;n;n;y;Key Use Case;Gives the number of the processing step (CE Use Case) in which the dataset/ transaction was last processed.
SL_Verarbeitung;SL_VERARBEITUNG;n;n;n;y;Key Processing;Internal processing key used by the calculation engine to cluster transactions based on their product category (e.g. KREDIT - on balance sheet credit transaction, AUSSER - off-balance sheet credit transaction, FORDPA - debt securities, etc.)
SL_Verfahren_Sec_Exposure;SL_VERFAHREN_SEC_EXPOSURE;n;n;n;y;Key Method securitisation exposure;Documents the Basel III method used for the calculation of RWA of Securitisation Exposures.
SL_Vertragsart;SL_VERTRAGSART_A02458;n;n;n;y;Key Contract type;The [Key: contract type] indicates whether the [Master agreement] involves the netting of derivatives, repo/lending netting transacations, master agreements for loans against securities/lombard loans or the offsetting of collateral.
SL_Zerlegungsart;SL_ZERLEGUNGSART;n;n;n;y;Key Type of split up;"The key indicates the reason why a transaction was split up into several transaction components (e.g. investment-fund shares)
- 'KEIN' – not split up
- 'INVF' – split-up investment-fund shares
- 'LEAS' – leasing transaction – only minimum lease payments 
- 'REST' – leasing transaction – residual-value risk
- 'GARE' – leasing transaction – guaranteed residual-value risk
 etc."
SME_factor;NUMBER_8_7;n;y;n;y;SME factor;"SME supporting factor determined in accordance with Article 501 CRR. 
(The SME supporting factor reduces the RWA of transactions towards small and medium-sized enterprises.)"
Spalte_Sa11_Geschaefte;CHAR_2;n;n;n;y;Column SA11 transactions;Interim column in form SA1.1
Spalte_Sa11_Sicherheiten;CHAR_2;n;n;n;y;Column SA11 collateral;Interim column in form SA1.1
Special_Risk_Weight_IRA;NUMBER_9_7;n;y;n;y;Special risk weight IRA;The [Special risk weight IRA] is a field used by Italian local LGD models.
Special_Risk_Weight_Rule;VARCHAR2_5;n;y;n;y;Special risk weight rule;The [Special risk weight rule] gives the rule used to derive the [Special risk weight IRA].
Stimmquote;NUMBER_8_7;n;n;n;y;Voting rights held;[Voting rights held] indicates the direct and indirect voting rights held in this group (group / sub-group / group of consolidated companies) under HGB (German Commercial Code).
Substanzfaktor;NUMBER_8_7;n;n;n;y;Substance factor;"The ""Substance factor"" represents all adjustments to the collateral value of the non-LGD collateral in relationship to the transaction (e.g. currency mismatches, maturity mismatchtes). 
Example: If the substance factor is 40%: 2.50 Euro of collateral value are required to collateralise 1 Euro of the transaction (1/40% = 2.50 Euro)."
Substanzfaktor_LGD_Si;NUMBER_8_7;n;n;n;y;Substance factor LGD collateral;"The ""Substance factor"" represents all adjustments to the collateral value of the LGD collateral in relationship to the transaction (e.g. currency mismatches, maturity mismatchtes). 
Example: If the substance factor is 40%: 2.50 Euro of collateral value are required to collateralise 1 Euro of the transaction (1/40% = 2.50 Euro)."
Teilpartner_ID_Betr;VARCHAR2_40_I;n;n;n;y;Partial partner ID relationshipmanager view;
Teilpartner_ID_Risiko;VARCHAR2_40;n;n;n;y;Risk partial-partner ID;"Unique identification key for a partial partner; a partial partner always corresponds to a Partner ID (business partner)"
Teilportfolio_Geschaeft_IRB;TEILPORTFOLIO_IRB;n;n;n;y;Asset class transaction IRB;"Asset class of the transaction according to the IRB approach - without taking into account the adjustment due to collateralisation.
Reference: Article 147 CRR"
Teilportfolio_Geschaeft_STA;TEILPORTFOLIO_STA;n;n;n;y;Asset class transaction STA;"Asset class of the transaction according to the STA approach - without taking into account the adjustment due to collateralisation.
Reference: Article 112 CRR"
Teilportfolio_Partner_IRB;TEILPORTFOLIO_IRB;n;n;n;y;Asset class partner IRB;"Asset class of the partner according to the IRB approach - without taking into account the adjustments on transaction level and the adjustments due to collateralisation.
Reference: Article 147 CRR"
Teilportfolio_Partner_STA;TEILPORTFOLIO_STA;n;n;n;y;Asset class partner STA;"Asset class of the partner according to the STA approach - without taking into account the adjustments on transaction level and the adjustments due to collateralisation.
Reference: Article 112 CRR"
Teilportfolio_Sicherheit_IRB;TEILPORTFOLIO_IRB;n;n;n;y;Asset class collateral IRB;"Final asset class of the tranche according to the IRB approach.
Reference: Article 147 CRR"
Teilportfolio_Sicherheit_STA;TEILPORTFOLIO_STA;n;n;n;y;Asset class collateral STA;"Final asset class of the tranche according to the STA approach.
Reference: Article 112 CRR"
TSR_percentage;PERCENTAGE;n;y;n;y;TSR percentage;For what concerns general country induced risk / transfer risk, for specific products/transaction types it is possible to assume a higher probability of recoveries/cure (i.e. a lower LGD). This higher probability of recoveries/cure is expressed by a TSR percentage < 100% .
Ursprungslaufzeit;NUMBER_9;n;n;n;y;Original maturity;Gives the original maturity of the transaction which is calculated as [Date: End of transaction] - [Date: Start of transaction]
Ursprungswaehrung;URSPRUNGSWAEHRUNG_A04168;n;n;n;y;Original currency;Gives the original currency (ISO code) of the transaction
Ursprungswaehrung_LGD_Si;URSPRUNGSWAEHRUNG_A04168;n;n;n;y;Original currency LGD collateral;Gives the original currency (ISO code) of the LGD collateral.
Ursprungswaehrung_Sicherheit;URSPRUNGSWAEHRUNG_A04168;n;n;n;y;Original currency collateral;Gives the original currency (ISO code) of the non-LGD collateral.
Value_adjustment_rate_incl_exc;NUMBER_8_7;n;n;n;y;Value adjustment/provision rate including exceeding provisions;"The following processing is carried out before the regulatory collateral allocation:
The additional value adjustments / provisions determined and allocated to each transaction during the
processing in Use Case 10c are read from the table [PT].[Allocation exceeding value adjustments /
provisions].[Exceeding value adjustments / provisions] and are offset against the [Basis for 
assessment STC]."
var_verlust_betr;NUMBER_15_2;?;y;n;y;;
var_verlust_risik;NUMBER_15_2;?;y;n;y;;
Verlustquote_Vergleich;NUMBER_8_7;n;n;n;y;Factor of LGD settlement to LGD liquidation;LGD of the transactions with status 'settlement'
WB_Account_balance_booked_pl;NUMBER_15_2;n;y;n;y;Account balance booked against P+L;"Sum of direct write offs (year-to-date value)
In the CE result table the full amount of direct write-offs is allocated to the uncollateralized part of the transaction."
WB_Teilabbuchung;NUMBER_15_2;n;y;n;y;Partial reduction / debit entry;"Sum of write offs against provisions (year-to-date value).
In the CE result table the full amount of write-offs is allocated to the uncollateralized part of the transaction."
Wertberichtig_auf_Lin_verteilt;NUMBER_15_2;n;n;n;y;Value adjustments/provisions allocated to lines of credit;If the loan-loss provisions that are allocated to the individual transactions of a line of credit exceed the overall exposure of these transactions, the LLP surplus is allocated to the available line (restricted to the amount of the available line).  The 'Loan-loss provisions allocated to lines of credit' indicate the amount of the LLP surplus that has been allocated to an available line.  (The 'Loan-loss provisions' themselves are not capped)
